datapointID,class_label,spline_coeffs,stability_index
train_02938,-1,0.00000;0.03536;0.08882;0.20869;0.53721;0.75171;0.83052;0.87600;0.89305;1.00000,0.561968448045668
train_02939,48,0.00000;0.05503;0.26916;0.42015;0.57118;0.60418;0.79535;0.94304;0.99834;1.00000,0.2863828751384261
train_02940,32,0.00000;0.12325;0.17468;0.35101;0.41413;0.53547;0.71113;0.79891;0.84672;1.00000,0.6198935183508599
train_02941,47,0.00000;0.12943;0.13927;0.15534;0.17132;0.35724;0.41992;0.57940;0.84319;1.00000,0.47968894220295544
train_02942,-1,0.00000;0.04524;0.16878;0.23113;0.41748;0.49603;0.68627;0.74791;0.93862;1.00000,0.6596149884821375
train_02943,22,0.00000;0.08290;0.12919;0.45439;0.47272;0.54506;0.61215;0.70488;0.80043;1.00000,0.34705693215820355
train_02944,33,0.00000;0.02567;0.05859;0.45878;0.48374;0.58343;0.71490;0.82015;0.94296;1.00000,0.43684577337677855
train_02945,12,0.00000;0.01696;0.08728;0.11061;0.29474;0.30693;0.41226;0.73173;0.81782;1.00000,0.5183356152834103
train_02946,2,0.00000;0.19031;0.21445;0.26432;0.41965;0.52019;0.62254;0.67979;0.91228;1.00000,0.4937354215769638
train_02947,27,0.00000;0.30488;0.30824;0.31951;0.45596;0.66422;0.75958;0.82792;0.93835;1.00000,0.3200869772601368
train_02948,40,0.00000;0.11247;0.14541;0.27315;0.36471;0.52984;0.54008;0.72844;0.87399;1.00000,0.5522758261125994
train_02949,-1,0.00000;0.07444;0.26909;0.29475;0.32982;0.39681;0.47112;0.69916;0.82100;1.00000,0.6048400163059066
train_02950,17,0.00000;0.02558;0.26530;0.41151;0.41470;0.41601;0.72361;0.88427;0.97969;1.00000,0.4732513075467623
train_02951,21,0.00000;0.01182;0.19434;0.22890;0.28676;0.40010;0.71327;0.74686;0.96977;1.00000,0.3967974712927355
train_02952,4,0.00000;0.12521;0.17090;0.17274;0.30922;0.48986;0.69103;0.75584;0.88525;1.00000,0.4144264706320759
train_02953,25,0.00000;0.12971;0.17771;0.32011;0.36743;0.52169;0.69976;0.76312;0.92398;1.00000,0.257653954913949
train_02954,44,0.00000;0.02385;0.11024;0.30306;0.63904;0.64968;0.81026;0.92980;0.99028;1.00000,0.5508901751174149
train_02955,14,0.00000;0.18907;0.39716;0.42862;0.53289;0.59890;0.65480;0.83350;0.92167;1.00000,0.6373717164788532
train_02956,8,0.00000;0.08176;0.08963;0.17184;0.38561;0.51172;0.51560;0.77234;0.78257;1.00000,0.5619624104934072
train_02957,25,0.00000;0.22720;0.34174;0.50524;0.58688;0.63234;0.65123;0.84346;0.93587;1.00000,0.58308288601937
train_02958,-1,0.00000;0.08902;0.27859;0.44140;0.47169;0.52565;0.58926;0.72412;0.94606;1.00000,0.5660788194361664
train_02959,0,0.00000;0.07548;0.16651;0.17408;0.51496;0.64014;0.64776;0.66404;0.89802;1.00000,0.4861900812242484
train_02960,48,0.00000;0.00958;0.21134;0.31274;0.55348;0.56397;0.61104;0.69009;0.79203;1.00000,0.4404926789347605
train_02961,31,0.00000;0.05453;0.09867;0.38562;0.78018;0.83354;0.90756;0.92753;0.99776;1.00000,0.5476771539976
train_02962,0,0.00000;0.14030;0.38701;0.38953;0.67289;0.81140;0.86149;0.86527;0.93915;1.00000,0.42824324631722904
train_02963,-1,0.00000;0.07579;0.24476;0.29565;0.48476;0.54517;0.70229;0.85808;0.98500;1.00000,0.5681625417743965
train_02964,5,0.00000;0.11536;0.46775;0.53334;0.69197;0.71357;0.81195;0.95206;0.99268;1.00000,0.38335901627987784
train_02965,-1,0.00000;0.10439;0.30600;0.31835;0.43466;0.61705;0.76025;0.82007;0.85330;1.00000,0.5678428063568747
train_02966,32,0.00000;0.12976;0.37594;0.39500;0.39916;0.39940;0.76379;0.78816;0.80113;1.00000,0.2989486347044715
train_02967,30,0.00000;0.05996;0.29948;0.35057;0.39131;0.39848;0.69509;0.84233;0.85498;1.00000,0.47714215050886766
train_02968,-1,0.00000;0.12634;0.32111;0.59837;0.66429;0.69884;0.73073;0.91191;0.97435;1.00000,0.40998467346481005
train_02969,49,0.00000;0.10936;0.11971;0.31275;0.39567;0.64426;0.83966;0.95534;0.97598;1.00000,0.5943790938916214
train_02970,-1,0.00000;0.09981;0.14067;0.23936;0.40564;0.41305;0.51165;0.58474;0.94853;1.00000,0.49813302558056943
train_02971,2,0.00000;0.01268;0.26065;0.36969;0.45279;0.54108;0.55619;0.60439;0.64152;1.00000,0.4240058310429168
train_02972,38,0.00000;0.06670;0.21347;0.42579;0.46367;0.51288;0.55018;0.77251;0.85373;1.00000,0.360811841890775
train_02973,35,0.00000;0.18183;0.22756;0.31374;0.44897;0.77064;0.83573;0.92539;0.95603;1.00000,0.6730656639957157
train_02974,44,0.00000;0.09262;0.27973;0.35808;0.37444;0.42434;0.60474;0.65538;0.88686;1.00000,0.5494713200747675
train_02975,17,0.00000;0.02070;0.13467;0.15028;0.26153;0.39287;0.49270;0.55573;0.73657;1.00000,0.41352671261210566
train_02976,13,0.00000;0.26447;0.41999;0.45513;0.57341;0.77784;0.80038;0.90063;0.90190;1.00000,0.33355025961032825
train_02977,18,0.00000;0.04643;0.06666;0.10325;0.15913;0.18695;0.52204;0.61276;0.88547;1.00000,0.3417116209194489
train_02978,16,0.00000;0.53017;0.65164;0.80241;0.80597;0.86524;0.93073;0.96236;0.99605;1.00000,0.38322895259270773
train_02979,39,0.00000;0.05420;0.31313;0.41827;0.53562;0.55610;0.80232;0.83765;0.89260;1.00000,0.5363548132074077
train_02980,0,0.00000;0.21368;0.53233;0.55634;0.58035;0.77774;0.88129;0.96955;0.98895;1.00000,0.3997045834497558
train_02981,-1,0.00000;0.00227;0.01759;0.06557;0.18125;0.42543;0.53355;0.54472;0.83486;1.00000,0.449754928334013
train_02982,-1,0.00000;0.12298;0.44713;0.45959;0.61107;0.67279;0.71431;0.73603;0.85108;1.00000,0.5302399399738443
train_02983,16,0.00000;0.01080;0.01979;0.26774;0.36761;0.51195;0.53754;0.76020;0.80863;1.00000,0.5495770744387181
train_02984,27,0.00000;0.20057;0.34326;0.47448;0.60335;0.63782;0.66086;0.76717;0.95577;1.00000,0.5280568454369738
train_02985,1,0.00000;0.00336;0.00883;0.03789;0.16689;0.26107;0.26610;0.82093;0.99306;1.00000,0.2956511052834185
train_02986,10,0.00000;0.06961;0.14384;0.17706;0.24046;0.31070;0.56559;0.88758;0.90751;1.00000,0.5628655641956042
train_02987,12,0.00000;0.11338;0.28064;0.44001;0.50821;0.72532;0.76649;0.82444;0.86412;1.00000,0.6894654759485848
train_02988,-1,0.00000;0.10752;0.14936;0.35886;0.36305;0.69060;0.76219;0.85013;0.86971;1.00000,0.45203253624200485
train_02989,15,0.00000;0.07610;0.15381;0.18128;0.29074;0.83852;0.98150;0.99335;0.99921;1.00000,0.26499682144533165
train_02990,30,0.00000;0.14771;0.18408;0.39275;0.47767;0.50348;0.81636;0.95668;0.96230;1.00000,0.3202082359649336
train_02991,5,0.00000;0.19801;0.31853;0.82490;0.82538;0.89237;0.90041;0.93195;0.94031;1.00000,0.3679918298807998
train_02992,18,0.00000;0.14735;0.29053;0.29832;0.52855;0.53375;0.54835;0.61251;0.66041;1.00000,0.4375287174493575
train_02993,-1,0.00000;0.10064;0.16226;0.16420;0.36185;0.45167;0.49989;0.70297;0.72125;1.00000,0.36766590865766363
train_02994,14,0.00000;0.02773;0.08434;0.08745;0.18808;0.19813;0.46063;0.59241;0.94618;1.00000,0.5294406303954278
train_02995,10,0.00000;0.08055;0.12174;0.14583;0.29061;0.58131;0.64300;0.82930;0.90244;1.00000,0.49355654759460177
train_02996,4,0.00000;0.10549;0.27369;0.30216;0.45163;0.50207;0.73180;0.78555;0.89404;1.00000,0.5591143145499158
train_02997,-1,0.00000;0.03670;0.44911;0.52406;0.56332;0.65787;0.69430;0.73000;0.84137;1.00000,0.5729941079190064
train_02998,4,0.00000;0.07805;0.31763;0.50061;0.62600;0.64169;0.88778;0.94945;0.96161;1.00000,0.613994023334578
train_02999,19,0.00000;0.06921;0.11374;0.51787;0.54033;0.54985;0.57903;0.58625;0.59175;1.00000,0.4639491754315062
train_03000,21,0.00000;0.02614;0.21082;0.43265;0.51246;0.60401;0.76456;0.78801;0.83969;1.00000,0.5995573295302797
train_03001,5,0.00000;0.18971;0.41862;0.44177;0.51363;0.59581;0.66350;0.67717;0.91630;1.00000,0.6218323599832952
train_03002,1,0.00000;0.02844;0.11134;0.47972;0.53168;0.59983;0.70659;0.77970;0.87036;1.00000,0.5475402225634518
train_03003,15,0.00000;0.03819;0.06978;0.21808;0.25228;0.41130;0.58369;0.78223;0.93269;1.00000,0.3351379947648111
train_03004,-1,0.00000;0.00876;0.14629;0.17157;0.17590;0.25149;0.28247;0.39681;0.59873;1.00000,0.4885315837210123
train_03005,34,0.00000;0.20531;0.37318;0.40806;0.60732;0.69118;0.72743;0.80759;0.87943;1.00000,0.5611471653533504
train_03006,-1,0.00000;0.05181;0.12593;0.41334;0.54493;0.66657;0.75725;0.95793;0.97312;1.00000,0.4182609218798591
train_03007,11,0.00000;0.16025;0.16324;0.17920;0.41130;0.51164;0.62871;0.62877;0.85497;1.00000,0.5340341734023424
train_03008,9,0.00000;0.17532;0.17745;0.24617;0.24691;0.30450;0.39667;0.42907;0.83659;1.00000,0.19524827750873672
train_03009,11,0.00000;0.14238;0.29526;0.30533;0.50443;0.67628;0.74900;0.83696;0.92330;1.00000,0.3257179904509347
train_03010,21,0.00000;0.04360;0.30483;0.44564;0.48753;0.55611;0.60616;0.81114;0.89725;1.00000,0.4923262857359965
train_03011,15,0.00000;0.07984;0.15741;0.17279;0.41145;0.48549;0.55448;0.81131;0.98731;1.00000,0.4606878748176611
train_03012,22,0.00000;0.00411;0.10456;0.19709;0.45037;0.45508;0.48001;0.51377;0.97463;1.00000,0.3790966338007243
train_03013,13,0.00000;0.04979;0.05951;0.32650;0.36929;0.38155;0.49333;0.71604;0.92669;1.00000,0.5336478094191466
train_03014,45,0.00000;0.07791;0.33175;0.37307;0.44703;0.51545;0.76665;0.89383;0.90907;1.00000,0.4411259526644474
train_03015,-1,0.00000;0.09419;0.15023;0.20013;0.52249;0.63665;0.64501;0.69821;0.97322;1.00000,0.5601422650551192
train_03016,2,0.00000;0.19059;0.63755;0.64800;0.76572;0.76745;0.83758;0.84089;0.99232;1.00000,0.3729787885664611
train_03017,11,0.00000;0.07828;0.27730;0.28622;0.48698;0.57777;0.64117;0.67307;0.82842;1.00000,0.5310065616471511
train_03018,-1,0.00000;0.27021;0.52070;0.65967;0.74989;0.76431;0.87447;0.88052;0.88888;1.00000,0.33799635495152724
train_03019,41,0.00000;0.28319;0.31887;0.32094;0.39009;0.53520;0.62397;0.70771;0.90008;1.00000,0.4998556198101574
train_03020,-1,0.00000;0.06039;0.06694;0.40747;0.54861;0.61088;0.70140;0.79876;0.96965;1.00000,0.5107364034425058
train_03021,42,0.00000;0.06200;0.10579;0.19035;0.37316;0.42242;0.47355;0.63470;0.64215;1.00000,0.5454452722401978
train_03022,39,0.00000;0.04189;0.12080;0.26820;0.30460;0.36122;0.85094;0.85228;0.88138;1.00000,0.4008320429261081
train_03023,27,0.00000;0.07141;0.10795;0.28206;0.28696;0.29167;0.29240;0.31975;0.91726;1.00000,0.40361041948700854
train_03024,0,0.00000;0.01976;0.04411;0.07619;0.27837;0.37362;0.39640;0.57476;0.98932;1.00000,0.5012008728303119
train_03025,12,0.00000;0.00607;0.05502;0.06591;0.19074;0.19677;0.75522;0.86996;0.88288;1.00000,0.4927661561452818
train_03026,31,0.00000;0.05441;0.06233;0.21119;0.34732;0.55723;0.59217;0.70516;0.74693;1.00000,0.3285652112620983
train_03027,5,0.00000;0.40312;0.40877;0.49386;0.53642;0.54787;0.66035;0.77970;0.82951;1.00000,0.6051299996058102
train_03028,31,0.00000;0.00296;0.13123;0.20016;0.44019;0.47312;0.68342;0.76272;0.83694;1.00000,0.6413306796240655
train_03029,17,0.00000;0.02640;0.46230;0.73846;0.76094;0.76122;0.81338;0.83578;0.90547;1.00000,0.43086560223651965
train_03030,4,0.00000;0.21213;0.23703;0.39406;0.48532;0.63154;0.64327;0.91840;0.96769;1.00000,0.5606311379965492
train_03031,39,0.00000;0.04202;0.15258;0.45827;0.48654;0.57180;0.60432;0.79681;0.88880;1.00000,0.7564136267208827
train_03032,30,0.00000;0.05576;0.50330;0.55870;0.56469;0.83292;0.85297;0.87108;0.97349;1.00000,0.2493315495765731
train_03033,13,0.00000;0.03347;0.06554;0.31957;0.46898;0.53062;0.60235;0.61495;0.88826;1.00000,0.472233863305693
train_03034,-1,0.00000;0.08917;0.24083;0.27449;0.29019;0.37251;0.39967;0.63639;0.99169;1.00000,0.6335911428608846
train_03035,14,0.00000;0.09835;0.15629;0.19672;0.21351;0.45116;0.45689;0.54406;0.96178;1.00000,0.5522184860959085
train_03036,9,0.00000;0.05886;0.17625;0.34898;0.40690;0.53358;0.79425;0.82441;0.88717;1.00000,0.5550265400163251
train_03037,9,0.00000;0.09023;0.29786;0.29876;0.31717;0.59858;0.72852;0.80477;0.94171;1.00000,0.6680582707041332
train_03038,27,0.00000;0.15623;0.32901;0.37301;0.48803;0.51098;0.66609;0.80825;0.91986;1.00000,0.4948029975826163
train_03039,-1,0.00000;0.05986;0.43263;0.45253;0.66452;0.82958;0.83241;0.89510;0.95499;1.00000,0.42033871588769967
train_03040,-1,0.00000;0.05811;0.06210;0.24406;0.32931;0.53803;0.59589;0.67370;0.98773;1.00000,0.5527306086606818
train_03041,17,0.00000;0.13165;0.13775;0.18152;0.29658;0.49554;0.66268;0.70446;0.83557;1.00000,0.40009165224408877
train_03042,-1,0.00000;0.06711;0.38366;0.54516;0.64571;0.69511;0.73558;0.86266;0.95282;1.00000,0.6386090365972013
train_03043,4,0.00000;0.14922;0.25275;0.69860;0.72457;0.72769;0.79778;0.82921;0.84998;1.00000,0.287805809610308
train_03044,9,0.00000;0.00022;0.06848;0.20523;0.34237;0.38532;0.60856;0.63864;0.90318;1.00000,0.4243525275471558
train_03045,15,0.00000;0.02794;0.10743;0.53361;0.59349;0.69217;0.85394;0.94546;0.99825;1.00000,0.6575727161774505
train_03046,14,0.00000;0.04025;0.22997;0.45308;0.53546;0.54906;0.59455;0.67145;0.99824;1.00000,0.4738010227021849
train_03047,36,0.00000;0.08402;0.08980;0.16416;0.36463;0.51223;0.53396;0.57833;0.93840;1.00000,0.32327126833368075
train_03048,45,0.00000;0.09493;0.15839;0.41742;0.44422;0.45051;0.70225;0.77683;0.78561;1.00000,0.4914066209529173
train_03049,5,0.00000;0.03130;0.15799;0.41576;0.49100;0.59493;0.68490;0.74786;0.80187;1.00000,0.41921499875908314
train_03050,-1,0.00000;0.11234;0.22791;0.44583;0.49326;0.52810;0.68212;0.93593;0.95369;1.00000,0.47646627309618295
train_03051,10,0.00000;0.08874;0.31143;0.49749;0.62141;0.88994;0.94611;0.97159;0.98836;1.00000,0.5759167191316584
train_03052,33,0.00000;0.11860;0.14034;0.30151;0.59294;0.61916;0.84549;0.87611;0.92405;1.00000,0.31907845096207355
train_03053,16,0.00000;0.02335;0.02358;0.16824;0.17605;0.22935;0.45140;0.51581;0.56014;1.00000,0.5006725946540875
train_03054,0,0.00000;0.09782;0.18135;0.19791;0.30470;0.33963;0.45819;0.63536;0.71590;1.00000,0.5003462175611075
train_03055,-1,0.00000;0.01252;0.13152;0.26566;0.35951;0.44910;0.57610;0.69250;0.74370;1.00000,0.45658344527491296
train_03056,28,0.00000;0.14877;0.18214;0.21198;0.27724;0.29691;0.49775;0.62348;0.96877;1.00000,0.4003176026623954
train_03057,37,0.00000;0.15944;0.32089;0.41175;0.64238;0.69092;0.72731;0.77206;0.77302;1.00000,0.6579398427292199
train_03058,32,0.00000;0.08283;0.15772;0.37429;0.48084;0.51567;0.75393;0.76530;0.83143;1.00000,0.6828588440685163
train_03059,-1,0.00000;0.01576;0.03895;0.36378;0.36889;0.39381;0.50276;0.61758;0.84817;1.00000,0.6144148489744525
train_03060,32,0.00000;0.12329;0.37088;0.51543;0.63390;0.82893;0.86226;0.94614;0.94809;1.00000,0.3024921231779926
train_03061,-1,0.00000;0.11638;0.17729;0.20186;0.25755;0.33938;0.35018;0.63156;0.89068;1.00000,0.49962359937297235
train_03062,37,0.00000;0.04593;0.06539;0.14271;0.16526;0.36114;0.74084;0.78397;0.95703;1.00000,0.6336246875468997
train_03063,26,0.00000;0.18454;0.21794;0.25935;0.45979;0.88078;0.91926;0.92191;0.97451;1.00000,0.4701709665477187
train_03064,13,0.00000;0.00839;0.02451;0.11740;0.28018;0.51562;0.75804;0.81091;0.91834;1.00000,0.4545563590994396
train_03065,-1,0.00000;0.33356;0.45656;0.51143;0.52646;0.54022;0.60491;0.65696;0.76750;1.00000,0.6388374450710096
train_03066,39,0.00000;0.10044;0.26770;0.27116;0.44564;0.56628;0.77421;0.89835;0.93034;1.00000,0.45470960701022156
train_03067,8,0.00000;0.06407;0.10969;0.12842;0.25290;0.51588;0.57630;0.60854;0.85677;1.00000,0.3634746153385006
train_03068,-1,0.00000;0.37726;0.39014;0.43718;0.51371;0.59009;0.59095;0.61246;0.95337;1.00000,0.4271773019624334
train_03069,17,0.00000;0.15307;0.15685;0.48258;0.52585;0.61506;0.71210;0.78233;0.96551;1.00000,0.32410906362055
train_03070,2,0.00000;0.19675;0.26829;0.33590;0.52001;0.57020;0.63980;0.93733;0.96204;1.00000,0.6737886350297667
train_03071,-1,0.00000;0.06809;0.57200;0.60743;0.70151;0.70344;0.76736;0.86288;0.97199;1.00000,0.5640962341251943
train_03072,6,0.00000;0.04556;0.05337;0.06409;0.06467;0.07063;0.36195;0.71174;0.75810;1.00000,0.3414936226575605
train_03073,-1,0.00000;0.15682;0.27730;0.46289;0.47190;0.68840;0.79796;0.83145;0.90720;1.00000,0.7619600096663592
train_03074,7,0.00000;0.30151;0.49014;0.56964;0.58066;0.62087;0.66455;0.81478;0.91032;1.00000,0.5847944961225141
train_03075,-1,0.00000;0.34440;0.42785;0.42851;0.50917;0.56082;0.59208;0.86575;0.98588;1.00000,0.5701263966157085
train_03076,26,0.00000;0.18066;0.22154;0.45872;0.59332;0.68089;0.75321;0.87534;0.90047;1.00000,0.6101746325319857
train_03077,5,0.00000;0.05924;0.08610;0.15418;0.30085;0.45018;0.58765;0.74781;0.76187;1.00000,0.5887484496467532
train_03078,-1,0.00000;0.03485;0.09943;0.16030;0.16844;0.65502;0.72627;0.85137;0.86970;1.00000,0.463439248455045
train_03079,28,0.00000;0.14443;0.42487;0.70782;0.77070;0.85494;0.87471;0.96872;0.97095;1.00000,0.3360381494412686
train_03080,-1,0.00000;0.24427;0.30536;0.45165;0.55098;0.63952;0.75363;0.75865;0.92846;1.00000,0.6459576732948262
train_03081,2,0.00000;0.08826;0.22991;0.37542;0.45553;0.54709;0.60638;0.85340;0.88400;1.00000,0.4474819967067998
train_03082,-1,0.00000;0.00667;0.01511;0.23397;0.27180;0.38358;0.43490;0.69447;0.73321;1.00000,0.5147157764288914
train_03083,21,0.00000;0.28691;0.30276;0.45481;0.45936;0.54326;0.65276;0.66591;0.93498;1.00000,0.4590228417747052
train_03084,33,0.00000;0.06493;0.30609;0.39159;0.59930;0.63476;0.81309;0.83415;0.90460;1.00000,0.6967142418794443
train_03085,4,0.00000;0.14017;0.24501;0.39968;0.41673;0.46720;0.57638;0.64879;0.86176;1.00000,0.7164868319561642
train_03086,-1,0.00000;0.21105;0.21530;0.24089;0.24946;0.79559;0.81991;0.93061;0.93449;1.00000,0.5275861667173644
train_03087,13,0.00000;0.05939;0.11078;0.21611;0.50376;0.51230;0.68114;0.83224;0.92536;1.00000,0.34748150994535276
train_03088,47,0.00000;0.02648;0.39382;0.58267;0.64742;0.78283;0.86078;0.86743;0.90129;1.00000,0.47360913855301345
train_03089,42,0.00000;0.08347;0.12680;0.17856;0.28726;0.30129;0.48056;0.65218;0.90296;1.00000,0.5790330100503691
train_03090,-1,0.00000;0.13574;0.36467;0.38080;0.45337;0.50316;0.74270;0.95125;0.98195;1.00000,0.47031623020202934
train_03091,8,0.00000;0.07908;0.28629;0.29502;0.62461;0.62977;0.64586;0.76326;0.84414;1.00000,0.4395393603483349
train_03092,33,0.00000;0.01635;0.10715;0.13610;0.26159;0.46970;0.81184;0.97421;0.98846;1.00000,0.4115621424025279
train_03093,1,0.00000;0.22322;0.31814;0.31982;0.45350;0.61325;0.87156;0.88995;0.89069;1.00000,0.4560375823906729
train_03094,-1,0.00000;0.38595;0.47508;0.54078;0.58678;0.61062;0.91884;0.92048;0.94733;1.00000,0.7039947999503644
train_03095,-1,0.00000;0.02872;0.14598;0.38227;0.39456;0.45458;0.49800;0.61561;0.98169;1.00000,0.27589316024871674
train_03096,37,0.00000;0.14456;0.19454;0.20302;0.39452;0.52474;0.86730;0.90644;0.91345;1.00000,0.6726412667910318
train_03097,-1,0.00000;0.04620;0.08610;0.13417;0.20386;0.45477;0.46060;0.89190;0.97242;1.00000,0.44047954202163736
train_03098,-1,0.00000;0.12835;0.39375;0.51741;0.56811;0.63859;0.80068;0.82563;0.85030;1.00000,0.5202727866357798
train_03099,-1,0.00000;0.19835;0.28258;0.36707;0.38143;0.49367;0.67349;0.67896;0.79761;1.00000,0.41740054310648383
train_03100,48,0.00000;0.08093;0.13049;0.18308;0.24205;0.38547;0.59774;0.87194;0.94910;1.00000,0.38877866222135155
train_03101,37,0.00000;0.02709;0.13699;0.25045;0.27006;0.35478;0.45752;0.58748;0.97497;1.00000,0.3653384100931481
train_03102,45,0.00000;0.03080;0.09339;0.14545;0.31013;0.31305;0.40903;0.45276;0.79584;1.00000,0.5626605829731437
train_03103,-1,0.00000;0.12826;0.14025;0.15629;0.23026;0.26593;0.77031;0.77923;0.97674;1.00000,0.5957188594611916
train_03104,37,0.00000;0.11581;0.23347;0.47717;0.50062;0.52109;0.56087;0.65864;0.94871;1.00000,0.69170106936326
train_03105,8,0.00000;0.09527;0.18113;0.41529;0.55216;0.56771;0.65781;0.72196;0.82607;1.00000,0.5904418651506705
train_03106,46,0.00000;0.03535;0.11373;0.44121;0.45748;0.53348;0.66185;0.73853;0.83084;1.00000,0.5280946467490577
train_03107,-1,0.00000;0.06159;0.26761;0.29741;0.53050;0.59847;0.87950;0.96799;0.97734;1.00000,0.544469236790427
train_03108,-1,0.00000;0.00607;0.29506;0.45291;0.51289;0.51791;0.71740;0.89010;0.97770;1.00000,0.2904775614186352
train_03109,19,0.00000;0.15128;0.20867;0.22208;0.31834;0.39489;0.55504;0.55834;0.59602;1.00000,0.3083003479209466
train_03110,-1,0.00000;0.01171;0.29395;0.32517;0.39938;0.75961;0.83381;0.83524;0.93243;1.00000,0.45319541663820495
train_03111,-1,0.00000;0.03744;0.29435;0.36932;0.44471;0.45376;0.83890;0.93434;0.99801;1.00000,0.6279800382363053
train_03112,28,0.00000;0.15707;0.24376;0.45140;0.50184;0.73968;0.77940;0.86729;0.87402;1.00000,0.3748270891951713
train_03113,1,0.00000;0.02704;0.24787;0.44793;0.47448;0.48190;0.79792;0.94975;0.96077;1.00000,0.5161606419940165
train_03114,22,0.00000;0.00444;0.10221;0.21439;0.37087;0.41076;0.57986;0.92395;0.99489;1.00000,0.49703875531854025
train_03115,37,0.00000;0.03453;0.14649;0.28590;0.31501;0.53030;0.60632;0.71928;0.83787;1.00000,0.48977344337772144
train_03116,0,0.00000;0.00510;0.53269;0.55589;0.56562;0.61307;0.67786;0.83906;0.86104;1.00000,0.4096947373307199
train_03117,7,0.00000;0.01143;0.13574;0.38829;0.40337;0.40733;0.44750;0.50449;0.63548;1.00000,0.46433542181554505
train_03118,10,0.00000;0.01124;0.08190;0.09178;0.32386;0.54364;0.64134;0.76816;0.90937;1.00000,0.38047468766180614
train_03119,22,0.00000;0.01896;0.03433;0.15138;0.34286;0.38658;0.39036;0.59468;0.86875;1.00000,0.43240278936984494
train_03120,-1,0.00000;0.32514;0.55821;0.59731;0.70182;0.80807;0.81770;0.82296;0.98061;1.00000,0.23244797943990586
train_03121,43,0.00000;0.00058;0.16883;0.30122;0.33775;0.39632;0.72378;0.90739;0.97077;1.00000,0.29768613206165584
